step, L2error, MaxError, loss, elapsed_time, epoch_time, inference_time
1.976000000000000000e+03,4.128184914588928223e-02,2.289505302906036377e-02,9.320814162492752075e-03,5.089329242706298828e+00,4.847288131713867188e-03,5.054473876953125000e-05
1.977000000000000000e+03,4.166845977306365967e-02,2.488772571086883545e-02,9.317073971033096313e-03,5.093009948730468750e+00,3.680706024169921875e-03,5.817413330078125000e-05
1.978000000000000000e+03,4.209253564476966858e-02,2.583634853363037109e-02,9.313362650573253632e-03,5.096770524978637695e+00,3.760576248168945312e-03,4.863739013671875000e-05
1.979000000000000000e+03,4.150044173002243042e-02,2.300837635993957520e-02,9.309615939855575562e-03,5.100309848785400391e+00,3.539323806762695312e-03,4.410743713378906250e-05
1.980000000000000000e+03,4.167018830776214600e-02,2.250206470489501953e-02,9.305917657911777496e-03,5.103848457336425781e+00,3.538608551025390625e-03,4.506111145019531250e-05
1.981000000000000000e+03,4.203037545084953308e-02,2.064865827560424805e-02,9.302216582000255585e-03,5.107437610626220703e+00,3.589153289794921875e-03,4.243850708007812500e-05
1.982000000000000000e+03,4.193725064396858215e-02,2.243024110794067383e-02,9.298495016992092133e-03,5.110992193222045898e+00,3.554582595825195312e-03,4.339218139648437500e-05
1.983000000000000000e+03,4.094946011900901794e-02,2.423375844955444336e-02,9.294828400015830994e-03,5.114686489105224609e+00,3.694295883178710938e-03,8.130073547363281250e-05
1.984000000000000000e+03,4.226755350828170776e-02,2.331188321113586426e-02,9.291131049394607544e-03,5.119549274444580078e+00,4.862785339355468750e-03,4.839897155761718750e-05
1.985000000000000000e+03,4.165245592594146729e-02,2.460639178752899170e-02,9.287444874644279480e-03,5.123370170593261719e+00,3.820896148681640625e-03,8.559226989746093750e-05
1.986000000000000000e+03,4.102685675024986267e-02,1.996658742427825928e-02,9.283797815442085266e-03,5.126971244812011719e+00,3.601074218750000000e-03,5.698204040527343750e-05
1.987000000000000000e+03,4.126296192407608032e-02,2.654030919075012207e-02,9.280157275497913361e-03,5.130543947219848633e+00,3.572702407836914062e-03,4.959106445312500000e-05
1.988000000000000000e+03,4.198962822556495667e-02,2.286098897457122803e-02,9.276551194489002228e-03,5.134097099304199219e+00,3.553152084350585938e-03,4.625320434570312500e-05
1.989000000000000000e+03,4.110124334692955017e-02,2.284602820873260498e-02,9.273007512092590332e-03,5.137695074081420898e+00,3.597974777221679688e-03,4.386901855468750000e-05
1.990000000000000000e+03,4.170872643589973450e-02,2.480739355087280273e-02,9.269527159631252289e-03,5.141262054443359375e+00,3.566980361938476562e-03,4.649162292480468750e-05
1.991000000000000000e+03,4.138153046369552612e-02,2.180336415767669678e-02,9.266274049878120422e-03,5.145191907882690430e+00,3.929853439331054688e-03,8.487701416015625000e-05
1.992000000000000000e+03,4.129704833030700684e-02,2.049753069877624512e-02,9.263224899768829346e-03,5.150134325027465820e+00,4.942417144775390625e-03,4.863739013671875000e-05
1.993000000000000000e+03,4.112815484404563904e-02,2.142390608787536621e-02,9.260691702365875244e-03,5.154406070709228516e+00,4.271745681762695312e-03,4.410743713378906250e-05
1.994000000000000000e+03,4.182007163763046265e-02,2.137129008769989014e-02,9.259038604795932770e-03,5.158126354217529297e+00,3.720283508300781250e-03,5.459785461425781250e-05
1.995000000000000000e+03,4.100630059838294983e-02,2.187938988208770752e-02,9.258885867893695831e-03,5.161715507507324219e+00,3.589153289794921875e-03,5.245208740234375000e-05
1.996000000000000000e+03,4.108949005603790283e-02,2.168099582195281982e-02,9.261496365070343018e-03,5.165282011032104492e+00,3.566503524780273438e-03,4.363059997558593750e-05
1.997000000000000000e+03,4.067858308553695679e-02,2.323357760906219482e-02,9.269117377698421478e-03,5.168856143951416016e+00,3.574132919311523438e-03,4.506111145019531250e-05
1.998000000000000000e+03,4.208316281437873840e-02,2.291770279407501221e-02,9.285834617912769318e-03,5.172412395477294922e+00,3.556251525878906250e-03,5.221366882324218750e-05
1.999000000000000000e+03,4.122597724199295044e-02,2.231274545192718506e-02,9.319417178630828857e-03,5.176540374755859375e+00,4.127979278564453125e-03,8.225440979003906250e-05
2.000000000000000000e+03,4.247243329882621765e-02,2.515451610088348389e-02,9.384218603372573853e-03,5.181499481201171875e+00,4.959106445312500000e-03,4.744529724121093750e-05
2.001000000000000000e+03,4.105780273675918579e-02,2.428074181079864502e-02,9.507275186479091644e-03,5.185443162918090820e+00,3.943681716918945312e-03,6.556510925292968750e-05
2.002000000000000000e+03,4.381310567259788513e-02,2.380621433258056641e-02,9.739908389747142792e-03,5.189059495925903320e+00,3.616333007812500000e-03,6.222724914550781250e-05
2.003000000000000000e+03,4.045900329947471619e-02,2.181023359298706055e-02,1.017971336841583252e-02,5.192664623260498047e+00,3.605127334594726562e-03,4.982948303222656250e-05
2.004000000000000000e+03,4.637873545289039612e-02,2.417470514774322510e-02,1.101386919617652893e-02,5.196275472640991211e+00,3.610849380493164062e-03,4.696846008300781250e-05
2.005000000000000000e+03,4.264338314533233643e-02,2.150936424732208252e-02,1.260111294686794281e-02,5.199853658676147461e+00,3.578186035156250000e-03,4.434585571289062500e-05
2.006000000000000000e+03,5.499949678778648376e-02,2.419123053550720215e-02,1.563556864857673645e-02,5.203798055648803711e+00,3.944396972656250000e-03,8.535385131835937500e-05
2.007000000000000000e+03,5.131025984883308411e-02,2.017061412334442139e-02,2.144186012446880341e-02,5.208726167678833008e+00,4.928112030029296875e-03,5.698204040527343750e-05
2.008000000000000000e+03,7.478521019220352173e-02,2.502225339412689209e-02,3.255803510546684265e-02,5.212672233581542969e+00,3.946065902709960938e-03,5.555152893066406250e-05
2.009000000000000000e+03,7.662291079759597778e-02,2.186776697635650635e-02,5.361937358975410461e-02,5.216516256332397461e+00,3.844022750854492188e-03,5.006790161132812500e-05
2.010000000000000000e+03,1.154021546244621277e-01,2.940702438354492188e-02,9.281070530414581299e-02,5.220119953155517578e+00,3.603696823120117188e-03,5.769729614257812500e-05
2.011000000000000000e+03,1.322729587554931641e-01,2.541318535804748535e-02,1.620191931724548340e-01,5.223706960678100586e+00,3.587007522583007812e-03,4.696846008300781250e-05
2.012000000000000000e+03,1.764331609010696411e-01,3.105319663882255554e-02,2.734445929527282715e-01,5.227567434310913086e+00,3.860473632812500000e-03,4.601478576660156250e-05
2.013000000000000000e+03,1.819123029708862305e-01,3.327106684446334839e-02,4.171574413776397705e-01,5.231783151626586914e+00,4.215717315673828125e-03,9.059906005859375000e-05
2.014000000000000000e+03,1.847802102565765381e-01,3.286378085613250732e-02,5.292177200317382812e-01,5.236746311187744141e+00,4.963159561157226562e-03,5.960464477539062500e-05
2.015000000000000000e+03,1.256469190120697021e-01,2.531552314758300781e-02,4.828187823295593262e-01,5.240405321121215820e+00,3.659009933471679688e-03,6.198883056640625000e-05
2.016000000000000000e+03,6.293087452650070190e-02,2.486787736415863037e-02,2.538953125476837158e-01,5.244172811508178711e+00,3.767490386962890625e-03,4.243850708007812500e-05
2.017000000000000000e+03,6.769527494907379150e-02,2.478456497192382812e-02,3.725276142358779907e-02,5.247750043869018555e+00,3.577232360839843750e-03,4.982948303222656250e-05
2.018000000000000000e+03,1.105528026819229126e-01,2.329790592193603516e-02,4.366533085703849792e-02,5.251298666000366211e+00,3.548622131347656250e-03,4.601478576660156250e-05
2.019000000000000000e+03,1.393880546092987061e-01,2.968129515647888184e-02,1.973154395818710327e-01,5.254848003387451172e+00,3.549337387084960938e-03,4.506111145019531250e-05
2.020000000000000000e+03,8.641914278268814087e-02,2.068746089935302734e-02,2.465338855981826782e-01,5.258549213409423828e+00,3.701210021972656250e-03,4.458427429199218750e-05
2.021000000000000000e+03,4.402035474777221680e-02,2.402211725711822510e-02,1.173093691468238831e-01,5.262223958969116211e+00,3.674745559692382812e-03,6.699562072753906250e-05
2.022000000000000000e+03,8.157484978437423706e-02,3.151330351829528809e-02,1.087678596377372742e-02,5.265945911407470703e+00,3.721952438354492188e-03,8.201599121093750000e-05
2.023000000000000000e+03,9.713692963123321533e-02,2.093535661697387695e-02,6.947305053472518921e-02,5.269990682601928711e+00,4.044771194458007812e-03,4.529953002929687500e-05
2.024000000000000000e+03,9.590005129575729370e-02,2.946290373802185059e-02,1.515907496213912964e-01,5.273845672607421875e+00,3.854990005493164062e-03,4.649162292480468750e-05
2.025000000000000000e+03,4.163739085197448730e-02,2.313809096813201904e-02,1.018578484654426575e-01,5.277430534362792969e+00,3.584861755371093750e-03,4.649162292480468750e-05
2.026000000000000000e+03,5.298183113336563110e-02,2.031341195106506348e-02,1.573618687689304352e-02,5.280993700027465820e+00,3.563165664672851562e-03,4.601478576660156250e-05
2.027000000000000000e+03,9.201972931623458862e-02,2.510175108909606934e-02,3.710734471678733826e-02,5.284550428390502930e+00,3.556728363037109375e-03,4.529953002929687500e-05
2.028000000000000000e+03,6.901707500219345093e-02,2.261753380298614502e-02,9.651090949773788452e-02,5.288129806518554688e+00,3.579378128051757812e-03,4.363059997558593750e-05
2.029000000000000000e+03,4.687681794166564941e-02,2.429734170436859131e-02,7.022490352392196655e-02,5.291757106781005859e+00,3.627300262451171875e-03,6.008148193359375000e-05
2.030000000000000000e+03,5.958533287048339844e-02,2.830228209495544434e-02,1.327678654342889786e-02,5.295466184616088867e+00,3.709077835083007812e-03,7.915496826171875000e-05
2.031000000000000000e+03,6.779723614454269409e-02,2.184967696666717529e-02,2.888610772788524628e-02,5.299856901168823242e+00,4.390716552734375000e-03,4.386901855468750000e-05
2.032000000000000000e+03,6.916417181491851807e-02,2.803649008274078369e-02,6.683533638715744019e-02,5.303669929504394531e+00,3.813028335571289062e-03,6.985664367675781250e-05
2.033000000000000000e+03,4.085571318864822388e-02,2.295553684234619141e-02,4.473439231514930725e-02,5.307252645492553711e+00,3.582715988159179688e-03,4.577636718750000000e-05
2.034000000000000000e+03,4.790262505412101746e-02,2.330030500888824463e-02,1.025314535945653915e-02,5.310972690582275391e+00,3.720045089721679688e-03,5.507469177246093750e-05
2.035000000000000000e+03,7.109584659337997437e-02,2.688913047313690186e-02,2.653238177299499512e-02,5.314541578292846680e+00,3.568887710571289062e-03,4.458427429199218750e-05
2.036000000000000000e+03,5.012834444642066956e-02,2.086426317691802979e-02,4.776656627655029297e-02,5.318099498748779297e+00,3.557920455932617188e-03,4.601478576660156250e-05
2.037000000000000000e+03,4.135216027498245239e-02,2.612133324146270752e-02,2.766880579292774200e-02,5.321742296218872070e+00,3.642797470092773438e-03,5.650520324707031250e-05
2.038000000000000000e+03,5.813652276992797852e-02,2.489790320396423340e-02,9.403327479958534241e-03,5.325454950332641602e+00,3.712654113769531250e-03,7.700920104980468750e-05
2.039000000000000000e+03,5.244080722332000732e-02,2.107213437557220459e-02,2.497309073805809021e-02,5.329814910888671875e+00,4.359960556030273438e-03,4.649162292480468750e-05
2.040000000000000000e+03,5.190686136484146118e-02,2.685244381427764893e-02,3.430397808551788330e-02,5.333939552307128906e+00,4.124641418457031250e-03,6.675720214843750000e-05
2.041000000000000000e+03,4.383518174290657043e-02,2.311350405216217041e-02,1.739992201328277588e-02,5.337517261505126953e+00,3.577709197998046875e-03,4.839897155761718750e-05
2.042000000000000000e+03,4.617184773087501526e-02,2.014414966106414795e-02,1.013920176774263382e-02,5.341080188751220703e+00,3.562927246093750000e-03,4.649162292480468750e-05
2.043000000000000000e+03,5.643749609589576721e-02,2.452114224433898926e-02,2.279420197010040283e-02,5.344805002212524414e+00,3.724813461303710938e-03,4.482269287109375000e-05
2.044000000000000000e+03,4.196312278509140015e-02,2.227963507175445557e-02,2.443081326782703400e-02,5.348388433456420898e+00,3.583431243896484375e-03,4.792213439941406250e-05
2.045000000000000000e+03,4.159196093678474426e-02,2.364903688430786133e-02,1.206607371568679810e-02,5.352183818817138672e+00,3.795385360717773438e-03,8.034706115722656250e-05
2.046000000000000000e+03,5.238730832934379578e-02,2.390033006668090820e-02,1.127994433045387268e-02,5.357035398483276367e+00,4.851579666137695312e-03,4.816055297851562500e-05
2.047000000000000000e+03,4.375815764069557190e-02,2.196426689624786377e-02,1.995770260691642761e-02,5.360716104507446289e+00,3.680706024169921875e-03,6.318092346191406250e-05
2.048000000000000000e+03,4.329276084899902344e-02,2.388760447502136230e-02,1.768695935606956482e-02,5.364419698715209961e+00,3.703594207763671875e-03,4.553794860839843750e-05
2.049000000000000000e+03,4.645615071058273315e-02,2.324484288692474365e-02,9.863765910267829895e-03,5.367984533309936523e+00,3.564834594726562500e-03,4.649162292480468750e-05
2.050000000000000000e+03,4.244948551058769226e-02,2.104645967483520508e-02,1.206046715378761292e-02,5.371554136276245117e+00,3.569602966308593750e-03,4.482269287109375000e-05
2.051000000000000000e+03,4.664372652769088745e-02,2.702513337135314941e-02,1.703386567533016205e-02,5.375154495239257812e+00,3.600358963012695312e-03,4.649162292480468750e-05
2.052000000000000000e+03,4.129841923713684082e-02,2.596423029899597168e-02,1.346999686211347580e-02,5.378742694854736328e+00,3.588199615478515625e-03,4.696846008300781250e-05
2.053000000000000000e+03,4.100316017866134644e-02,2.295206487178802490e-02,9.301712736487388611e-03,5.382624387741088867e+00,3.881692886352539062e-03,8.773803710937500000e-05
2.054000000000000000e+03,4.865865036845207214e-02,2.603265643119812012e-02,1.222483627498149872e-02,5.387777566909790039e+00,5.153179168701171875e-03,5.722045898437500000e-05
2.055000000000000000e+03,4.078370705246925354e-02,2.436500787734985352e-02,1.445082388818264008e-02,5.391585826873779297e+00,3.808259963989257812e-03,4.696846008300781250e-05
2.056000000000000000e+03,4.030670970678329468e-02,2.237504720687866211e-02,1.111952587962150574e-02,5.395179271697998047e+00,3.593444824218750000e-03,6.294250488281250000e-05
2.057000000000000000e+03,4.583310708403587341e-02,2.291950583457946777e-02,9.367564693093299866e-03,5.398752689361572266e+00,3.573417663574218750e-03,4.863739013671875000e-05
2.058000000000000000e+03,4.125120863318443298e-02,2.059774100780487061e-02,1.189777813851833344e-02,5.402448654174804688e+00,3.695964813232421875e-03,4.792213439941406250e-05
2.059000000000000000e+03,4.280942678451538086e-02,2.308638393878936768e-02,1.248375419527292252e-02,5.406028032302856445e+00,3.579378128051757812e-03,4.458427429199218750e-05
2.060000000000000000e+03,4.261085018515586853e-02,2.266637980937957764e-02,9.955488145351409912e-03,5.409922599792480469e+00,3.894567489624023438e-03,8.201599121093750000e-05
2.061000000000000000e+03,4.087674617767333984e-02,2.170719206333160400e-02,9.537643752992153168e-03,5.414822101593017578e+00,4.899501800537109375e-03,5.960464477539062500e-05
2.062000000000000000e+03,4.498128965497016907e-02,2.461025118827819824e-02,1.134281698614358902e-02,5.418479681015014648e+00,3.657579421997070312e-03,5.722045898437500000e-05
2.063000000000000000e+03,4.039643704891204834e-02,2.349767088890075684e-02,1.113532111048698425e-02,5.422408819198608398e+00,3.929138183593750000e-03,4.363059997558593750e-05
2.064000000000000000e+03,4.131108149886131287e-02,2.055859565734863281e-02,9.450624696910381317e-03,5.426087141036987305e+00,3.678321838378906250e-03,4.506111145019531250e-05
2.065000000000000000e+03,4.440386220812797546e-02,2.236315608024597168e-02,9.628821164369583130e-03,5.429643630981445312e+00,3.556489944458007812e-03,4.315376281738281250e-05
2.066000000000000000e+03,4.129371419548988342e-02,2.449867129325866699e-02,1.076756324619054794e-02,5.433201074600219727e+00,3.557443618774414062e-03,4.577636718750000000e-05
2.067000000000000000e+03,4.133423417806625366e-02,2.393256127834320068e-02,1.029259990900754929e-02,5.436919450759887695e+00,3.718376159667968750e-03,4.339218139648437500e-05
2.068000000000000000e+03,4.272735863924026489e-02,2.387453615665435791e-02,9.262886829674243927e-03,5.440474271774291992e+00,3.554821014404296875e-03,4.696846008300781250e-05
2.069000000000000000e+03,4.078530147671699524e-02,2.207720279693603516e-02,9.624334983527660370e-03,5.444486618041992188e+00,4.012346267700195312e-03,8.153915405273437500e-05
2.070000000000000000e+03,4.317119345068931580e-02,2.402836084365844727e-02,1.028282474726438522e-02,5.449449300765991211e+00,4.962682723999023438e-03,5.030632019042968750e-05
2.071000000000000000e+03,4.137207940220832825e-02,2.358752489089965820e-02,9.794775396585464478e-03,5.453381538391113281e+00,3.932237625122070312e-03,7.891654968261718750e-05
2.072000000000000000e+03,4.086484760046005249e-02,2.131129801273345947e-02,9.201996028423309326e-03,5.456940174102783203e+00,3.558635711669921875e-03,5.006790161132812500e-05
2.073000000000000000e+03,4.262972250580787659e-02,2.088725566864013672e-02,9.557792916893959045e-03,5.460488796234130859e+00,3.548622131347656250e-03,4.529953002929687500e-05
2.074000000000000000e+03,4.103006049990653992e-02,2.323660254478454590e-02,9.913357906043529510e-03,5.464079380035400391e+00,3.590583801269531250e-03,4.601478576660156250e-05
2.075000000000000000e+03,4.171571880578994751e-02,2.252750098705291748e-02,9.510300122201442719e-03,5.467643022537231445e+00,3.563642501831054688e-03,4.696846008300781250e-05
2.076000000000000000e+03,4.215472191572189331e-02,2.337974309921264648e-02,9.181454777717590332e-03,5.471312284469604492e+00,3.669261932373046875e-03,9.179115295410156250e-05
2.077000000000000000e+03,4.092181101441383362e-02,2.194559574127197266e-02,9.467185474932193756e-03,5.476189374923706055e+00,4.877090454101562500e-03,5.269050598144531250e-05
2.078000000000000000e+03,4.175736382603645325e-02,2.227658033370971680e-02,9.650186635553836823e-03,5.479918003082275391e+00,3.728628158569335938e-03,8.249282836914062500e-05
2.079000000000000000e+03,4.154445976018905640e-02,2.098098397254943848e-02,9.349148720502853394e-03,5.483614206314086914e+00,3.696203231811523438e-03,5.245208740234375000e-05
2.080000000000000000e+03,4.098805785179138184e-02,2.363651990890502930e-02,9.169151075184345245e-03,5.487178325653076172e+00,3.564119338989257812e-03,4.458427429199218750e-05
2.081000000000000000e+03,4.273694753646850586e-02,2.198626101016998291e-02,9.377467446029186249e-03,5.490768194198608398e+00,3.589868545532226562e-03,4.863739013671875000e-05
2.082000000000000000e+03,4.137217625975608826e-02,2.225422859191894531e-02,9.469007141888141632e-03,5.494403123855590820e+00,3.634929656982421875e-03,5.269050598144531250e-05
2.083000000000000000e+03,4.137915372848510742e-02,2.164717018604278564e-02,9.256492368876934052e-03,5.498379707336425781e+00,3.976583480834960938e-03,8.177757263183593750e-05
2.084000000000000000e+03,4.182760789990425110e-02,2.030727267265319824e-02,9.156050160527229309e-03,5.503345251083374023e+00,4.965543746948242188e-03,6.651878356933593750e-05
2.085000000000000000e+03,4.089751094579696655e-02,2.153578400611877441e-02,9.299663826823234558e-03,5.507035493850708008e+00,3.690242767333984375e-03,5.578994750976562500e-05
2.086000000000000000e+03,4.163841530680656433e-02,2.282416820526123047e-02,9.346024133265018463e-03,5.510940074920654297e+00,3.904581069946289062e-03,4.386901855468750000e-05
2.087000000000000000e+03,4.175817593932151794e-02,2.653132379055023193e-02,9.200371801853179932e-03,5.514482498168945312e+00,3.542423248291015625e-03,4.363059997558593750e-05
2.088000000000000000e+03,4.033116623759269714e-02,2.290841937065124512e-02,9.140569716691970825e-03,5.518022298812866211e+00,3.539800643920898438e-03,4.339218139648437500e-05
2.089000000000000000e+03,4.222057014703750610e-02,2.396892011165618896e-02,9.236052632331848145e-03,5.521565914154052734e+00,3.543615341186523438e-03,4.172325134277343750e-05
2.090000000000000000e+03,4.090266302227973938e-02,2.309586107730865479e-02,9.261255152523517609e-03,5.525355339050292969e+00,3.789424896240234375e-03,4.482269287109375000e-05
2.091000000000000000e+03,4.062585160136222839e-02,2.031432092189788818e-02,9.163128212094306946e-03,5.528914690017700195e+00,3.559350967407226562e-03,4.267692565917968750e-05
2.092000000000000000e+03,4.141325876116752625e-02,2.361230552196502686e-02,9.123696945607662201e-03,5.532788991928100586e+00,3.874301910400390625e-03,8.106231689453125000e-05
2.093000000000000000e+03,4.120213165879249573e-02,2.351488173007965088e-02,9.185284376144409180e-03,5.537718296051025391e+00,4.929304122924804688e-03,4.410743713378906250e-05
2.094000000000000000e+03,4.136118292808532715e-02,2.239406108856201172e-02,9.201037697494029999e-03,5.541373014450073242e+00,3.654718399047851562e-03,5.769729614257812500e-05
2.095000000000000000e+03,4.106084257364273071e-02,2.241952717304229736e-02,9.135664440691471100e-03,5.545107364654541016e+00,3.734350204467773438e-03,4.291534423828125000e-05
2.096000000000000000e+03,4.101749509572982788e-02,2.119211852550506592e-02,9.106763638556003571e-03,5.548654556274414062e+00,3.547191619873046875e-03,4.315376281738281250e-05
2.097000000000000000e+03,4.193091765046119690e-02,2.423481643199920654e-02,9.145141579210758209e-03,5.552196025848388672e+00,3.541469573974609375e-03,4.220008850097656250e-05
2.098000000000000000e+03,4.152821004390716553e-02,2.135922014713287354e-02,9.156640619039535522e-03,5.555736303329467773e+00,3.540277481079101562e-03,4.291534423828125000e-05
2.099000000000000000e+03,4.115908220410346985e-02,2.474257349967956543e-02,9.113559499382972717e-03,5.559269428253173828e+00,3.533124923706054688e-03,4.339218139648437500e-05
2.100000000000000000e+03,4.132238775491714478e-02,2.452684938907623291e-02,9.090589359402656555e-03,5.562920331954956055e+00,3.650903701782226562e-03,7.677078247070312500e-05
2.101000000000000000e+03,4.099847376346588135e-02,2.174383401870727539e-02,9.113226085901260376e-03,5.567763328552246094e+00,4.842996597290039062e-03,4.625320434570312500e-05
2.102000000000000000e+03,4.087859392166137695e-02,2.212110161781311035e-02,9.122353978455066681e-03,5.571450233459472656e+00,3.686904907226562500e-03,5.555152893066406250e-05
2.103000000000000000e+03,4.087923094630241394e-02,2.331261336803436279e-02,9.094282053411006927e-03,5.575002193450927734e+00,3.551959991455078125e-03,4.386901855468750000e-05
2.104000000000000000e+03,4.123471677303314209e-02,2.317345142364501953e-02,9.075191803276538849e-03,5.578538417816162109e+00,3.536224365234375000e-03,4.339218139648437500e-05
2.105000000000000000e+03,4.151517897844314575e-02,2.139203250408172607e-02,9.087090380489826202e-03,5.582092046737670898e+00,3.553628921508789062e-03,4.267692565917968750e-05
2.106000000000000000e+03,4.104946926236152649e-02,2.359101176261901855e-02,9.094354696571826935e-03,5.585655689239501953e+00,3.563642501831054688e-03,4.911422729492187500e-05
2.107000000000000000e+03,4.094912484288215637e-02,2.122858166694641113e-02,9.076473303139209747e-03,5.589239358901977539e+00,3.583669662475585938e-03,5.340576171875000000e-05
2.108000000000000000e+03,4.135756194591522217e-02,2.397891879081726074e-02,9.060466662049293518e-03,5.593107700347900391e+00,3.868341445922851562e-03,8.082389831542968750e-05
2.109000000000000000e+03,4.123234376311302185e-02,2.238582074642181396e-02,9.065134450793266296e-03,5.597953796386718750e+00,4.846096038818359375e-03,5.722045898437500000e-05
2.110000000000000000e+03,4.107420891523361206e-02,2.430273592472076416e-02,9.070574305951595306e-03,5.602263689041137695e+00,4.309892654418945312e-03,4.720687866210937500e-05
2.111000000000000000e+03,4.103510454297065735e-02,2.444787323474884033e-02,9.059501811861991882e-03,5.605931758880615234e+00,3.668069839477539062e-03,4.553794860839843750e-05
2.112000000000000000e+03,4.075726121664047241e-02,2.174457907676696777e-02,9.046271443367004395e-03,5.609501123428344727e+00,3.569364547729492188e-03,4.482269287109375000e-05
2.113000000000000000e+03,4.129928350448608398e-02,2.215428650379180908e-02,9.046277031302452087e-03,5.613077402114868164e+00,3.576278686523437500e-03,4.196166992187500000e-05
2.114000000000000000e+03,4.095595329999923706e-02,2.172634005546569824e-02,9.049742482602596283e-03,5.616638422012329102e+00,3.561019897460937500e-03,4.339218139648437500e-05
2.115000000000000000e+03,4.125906527042388916e-02,2.272665500640869141e-02,9.043090045452117920e-03,5.620184183120727539e+00,3.545761108398437500e-03,4.363059997558593750e-05
2.116000000000000000e+03,4.064379632472991943e-02,2.434422075748443604e-02,9.032390080392360687e-03,5.624192476272583008e+00,4.008293151855468750e-03,8.153915405273437500e-05
2.117000000000000000e+03,4.140254110097885132e-02,2.297975122928619385e-02,9.029453620314598083e-03,5.629141807556152344e+00,4.949331283569335938e-03,4.935264587402343750e-05
2.118000000000000000e+03,4.093201830983161926e-02,2.395343780517578125e-02,9.030982851982116699e-03,5.633046150207519531e+00,3.904342651367187500e-03,7.295608520507812500e-05
2.119000000000000000e+03,4.132230207324028015e-02,2.307918667793273926e-02,9.026969783008098602e-03,5.636600017547607422e+00,3.553867340087890625e-03,4.386901855468750000e-05
2.120000000000000000e+03,4.096551612019538879e-02,2.528315782546997070e-02,9.018595330417156219e-03,5.640137195587158203e+00,3.537178039550781250e-03,4.291534423828125000e-05
2.121000000000000000e+03,4.076857492327690125e-02,2.131859958171844482e-02,9.014043956995010376e-03,5.643741369247436523e+00,3.604173660278320312e-03,4.100799560546875000e-05
2.122000000000000000e+03,4.080697894096374512e-02,2.160134911537170410e-02,9.013739414513111115e-03,5.647306442260742188e+00,3.565073013305664062e-03,4.410743713378906250e-05
2.123000000000000000e+03,4.085985571146011353e-02,2.373395860195159912e-02,9.011126123368740082e-03,5.650965929031372070e+00,3.659486770629882812e-03,7.796287536621093750e-05
2.124000000000000000e+03,4.123987257480621338e-02,2.254940569400787354e-02,9.004735387861728668e-03,5.655828237533569336e+00,4.862308502197265625e-03,4.577636718750000000e-05
2.125000000000000000e+03,4.076157882809638977e-02,2.167785167694091797e-02,8.999550715088844299e-03,5.659535646438598633e+00,3.707408905029296875e-03,5.817413330078125000e-05
2.126000000000000000e+03,4.070546850562095642e-02,2.048802375793457031e-02,8.997732773423194885e-03,5.663282871246337891e+00,3.747224807739257812e-03,4.649162292480468750e-05
2.127000000000000000e+03,4.071393609046936035e-02,1.995991170406341553e-02,8.995599113404750824e-03,5.666827201843261719e+00,3.544330596923828125e-03,4.220008850097656250e-05
2.128000000000000000e+03,4.093680530786514282e-02,2.258403599262237549e-02,8.990764617919921875e-03,5.670367717742919922e+00,3.540515899658203125e-03,4.458427429199218750e-05
2.129000000000000000e+03,4.099101200699806213e-02,2.294288575649261475e-02,8.985607884824275970e-03,5.673957347869873047e+00,3.589630126953125000e-03,4.267692565917968750e-05
2.130000000000000000e+03,4.143568873405456543e-02,2.424545586109161377e-02,8.982628583908081055e-03,5.677656412124633789e+00,3.699064254760742188e-03,5.793571472167968750e-05
2.131000000000000000e+03,4.127097502350807190e-02,2.433530986309051514e-02,8.980422280728816986e-03,5.681579351425170898e+00,3.922939300537109375e-03,8.368492126464843750e-05
2.132000000000000000e+03,4.069647565484046936e-02,2.495895326137542725e-02,8.976649492979049683e-03,5.686507463455200195e+00,4.928112030029296875e-03,4.529953002929687500e-05
2.133000000000000000e+03,4.079635441303253174e-02,2.253665030002593994e-02,8.971969597041606903e-03,5.690543889999389648e+00,4.036426544189453125e-03,5.841255187988281250e-05
2.134000000000000000e+03,4.119044169783592224e-02,2.539944648742675781e-02,8.968297392129898071e-03,5.694169521331787109e+00,3.625631332397460938e-03,5.245208740234375000e-05
2.135000000000000000e+03,4.065448790788650513e-02,2.268266677856445312e-02,8.965713903307914734e-03,5.697777986526489258e+00,3.608465194702148438e-03,5.149841308593750000e-05
2.136000000000000000e+03,4.082224518060684204e-02,2.235144376754760742e-02,8.962494321167469025e-03,5.701363801956176758e+00,3.585815429687500000e-03,4.601478576660156250e-05
2.137000000000000000e+03,4.070088639855384827e-02,2.240462601184844971e-02,8.958376012742519379e-03,5.705104351043701172e+00,3.740549087524414062e-03,4.529953002929687500e-05
2.138000000000000000e+03,4.047055542469024658e-02,2.006362378597259521e-02,8.954424411058425903e-03,5.709094762802124023e+00,3.990411758422851562e-03,8.130073547363281250e-05
2.139000000000000000e+03,4.083677753806114197e-02,2.255591750144958496e-02,8.951387368142604828e-03,5.713926792144775391e+00,4.832029342651367188e-03,4.673004150390625000e-05
2.140000000000000000e+03,4.111967608332633972e-02,2.295537292957305908e-02,8.948363363742828369e-03,5.717574119567871094e+00,3.647327423095703125e-03,6.961822509765625000e-05
2.141000000000000000e+03,4.141617938876152039e-02,2.085855603218078613e-02,8.944743312895298004e-03,5.721405982971191406e+00,3.831863403320312500e-03,4.601478576660156250e-05
